id,productId,date,unitsSold,revenue,avgPrice,viewCount,stockEndOfDay
095a0878-e01c-472d-9c00-81f20e8a1900,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-06-29,0,0,5494.169651064434,2,177
3fbcc7cb-b2a1-476a-a8bb-46420f28d549,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-01,0,0,5494.169651064434,1,52
4f6c9857-7f78-4512-9cc5-fb2555d42843,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-02,3,0,5494.169651064434,2,52
0a7f3c81-f70a-4b9b-9a2d-48499213874c,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-03,3,0,5494.169651064434,2,73
7f89bfd4-1029-4a2b-b014-553b581afe47,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-04,8,0,5494.169651064434,4,90
9b297e49-9e56-4eb8-afcd-949875955652,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-07,3,0,5494.169651064434,4,82
6f2d851c-9964-43cf-acab-60e1f61c1b07,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-09,8,0,5494.169651064434,1,14
101d9e8e-f303-4fbc-8a67-afc93a4ab01d,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-11,5,0,5494.169651064434,2,180
45aacf35-8489-44cc-9e28-10b3cbfe608b,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-12,7,0,5494.169651064434,3,137
416a43ce-eb03-4e24-b24c-3f827fdfdc70,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-13,5,0,5494.169651064434,1,38
33223327-b6f9-45e6-9eaa-8ef3b521dfa6,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-14,3,0,5494.169651064434,5,62
64a854a0-791b-4c5a-8367-c7cc4d30eda3,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-16,8,0,5494.169651064434,2,85
34e1d5e0-0f04-44fb-ab7b-5aa557acb47d,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-19,4,0,5494.169651064434,2,192
5daf0418-63c3-41d1-97b8-82b164d32405,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-21,3,0,5494.169651064434,2,68
26d29d71-2f6a-486e-8eca-1619d91c1b2e,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-22,4,0,5494.169651064434,2,141
11929a92-c7d6-48b6-9d82-2e922ff52cb3,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-23,4,0,5494.169651064434,1,57
77960b9d-1bae-4115-aad9-1a0767ea98dc,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-24,8,0,5494.169651064434,4,22
835ffc1e-0775-45c8-b92a-d9942644796b,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-25,5,0,5494.169651064434,1,138
9eb1251e-4901-4bc4-b923-ac4d412a43f1,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-26,9,0,5494.169651064434,1,199
a0356878-2513-404c-ad17-1a7ebe243e06,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-27,2,0,5494.169651064434,1,105
556c2f69-b4b1-496a-8bea-d924914443a3,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-29,8,0,5494.169651064434,1,97
102a87ea-1475-4d25-9149-f5f3ac753f07,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-30,4,0,5494.169651064434,2,2
b486b128-50d9-4fda-a3a7-9f398f7bd75c,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-07-31,3,0,5494.169651064434,2,139
a0dfa139-b75b-4dd6-b71f-f6f7c997e021,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-01,5,0,5494.169651064434,1,44
31c8a45f-c5bb-4746-ae22-0a7b7d158133,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-02,0,0,5494.169651064434,2,152
f0a10f76-8222-47fc-8bd3-28735e579855,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-03,4,0,5494.169651064434,3,2
a177de12-3bcb-4ee5-9ac9-85acd742fae1,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-04,3,0,5494.169651064434,2,186
ef0ff9f9-8eaf-4721-9ccc-c44d153fb3fc,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-05,9,0,5494.169651064434,1,87
56c7d9fc-7d8a-47f2-882e-09ebc7d84ff2,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-06,4,0,5494.169651064434,1,84
831149c1-c4d2-4148-a84c-1fde7d2566c6,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-07,4,0,5494.169651064434,2,107
b22142de-7d9d-4378-850a-96d131a22433,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-08,9,0,5494.169651064434,4,189
2867783c-7666-4293-a3e7-f2191c5e5a19,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-09,2,0,5494.169651064434,1,113
0b9bc3f8-47f9-4240-83ae-198fbc34cc6f,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-10,0,0,5494.169651064434,2,49
8adbeea8-a32b-471f-ace6-16b5425067f1,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-11,5,0,5494.169651064434,1,80
01e42a56-321f-4fbd-b0d2-99863c25cb3e,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-13,6,0,5494.169651064434,1,176
6de9c6c8-1337-4326-b11c-d9300a138ebd,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-14,0,0,5494.169651064434,4,140
7a4068a1-ce3d-44eb-970e-e2e8dc4e835e,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-15,6,0,5494.169651064434,3,144
6aee323b-1ede-4118-a0f3-7165281b006c,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-16,2,0,5494.169651064434,1,131
e24686e5-5ce9-48b9-965a-61144f06ad37,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-18,5,0,5494.169651064434,2,107
1084002a-f859-4d01-9267-dec58f0a1c57,eb8ec85a-31f8-423c-9380-9b46af4cc1ac,2026-08-19,8,0,5494.169651064434,1,110
ea8797b0-ba3b-4ee3-ad91-a94a55649123,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-05-23,7,0,3247.2996758015443,1,168
6af6f096-7f80-4671-8bf7-9cb4107e8dce,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-05-24,9,0,3247.2996758015443,1,184
61ea85b1-8ab2-4027-bf6f-64eb39d220f1,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-05-25,3,0,3247.2996758015443,2,29
c2ae73ee-c9a1-4d77-926e-af9a8b62c2fe,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-05-27,8,0,3247.2996758015443,2,73
f9ef53a3-a456-4e05-b416-07112f96b744,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-05-29,5,0,3247.2996758015443,3,1
383bfe99-8893-4937-8d88-33c8bb61201e,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-05-30,9,0,3247.2996758015443,4,49
0efd93bf-f515-4203-bb48-74e11e1dd9a8,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-05-31,8,0,3247.2996758015443,1,93
dc03c740-3014-4c7f-81de-109f30f1e8ee,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-01,2,0,3247.2996758015443,2,91
30c27489-6c41-48bd-8da9-89041f2cfb93,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-02,0,0,3247.2996758015443,4,51
2001e5bd-b1b4-4bf9-ac94-39c3ad608d09,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-03,6,0,3247.2996758015443,3,69
f7f6590c-5e46-47d5-b70f-7eb9357f04dd,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-04,6,0,3247.2996758015443,3,123
493b068c-73c0-40ea-a786-5af841590b51,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-05,3,0,3247.2996758015443,1,140
06bdff0c-1849-458b-a744-5a256b8f8e17,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-06,0,0,3247.2996758015443,2,84
07631ab2-7062-416e-9ec3-c640a18059dd,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-08,4,0,3247.2996758015443,1,9
bbca7a54-609f-4ac0-918c-8fccc5798ad5,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-09,2,0,3247.2996758015443,3,133
cb792130-a605-41b0-b444-76c76d71ffe0,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-11,6,0,3247.2996758015443,2,117
abc63606-f79c-4973-806c-d5108342b51c,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-12,1,0,3247.2996758015443,6,168
295a96a1-5a2e-4d80-b768-e185f65c5800,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-13,0,0,3247.2996758015443,1,88
565e7415-c06b-4dd8-908d-f9fdec107808,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-14,5,0,3247.2996758015443,1,83
7deadebc-1cce-4020-8453-0fea0029eba9,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-16,6,0,3247.2996758015443,2,14
1b82f04e-6701-434b-bf10-93188fe41262,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-17,7,0,3247.2996758015443,4,124
6baa3bce-4ed4-492f-9272-5db955806c89,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-18,0,0,3247.2996758015443,1,34
367a0753-74eb-4a9f-92f9-de198ec35ff0,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-19,6,0,3247.2996758015443,1,99
0235fcd9-b7cf-4205-8c50-0f44e11b21c7,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-20,9,0,3247.2996758015443,1,54
a9764808-fac4-4643-9386-bd59a7662355,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-21,8,0,3247.2996758015443,2,185
4638b994-92b1-449a-bbf9-93d37d34f6ff,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-23,8,0,3247.2996758015443,2,77
11570845-dfaf-4700-873b-ea65f4c95707,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-24,8,0,3247.2996758015443,2,134
c45d06d1-ec60-488d-a826-e2b4497a2bf2,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-28,5,0,3247.2996758015443,3,151
1d6a8097-6feb-4730-a5a4-ab95a8b002ed,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-29,8,0,3247.2996758015443,2,125
3870c177-7548-4bed-a8bb-220ce14c54cb,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-06-30,4,0,3247.2996758015443,1,82
2b4586e8-59c5-4f37-9f6c-e7b4b160fcee,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-01,6,0,3247.2996758015443,1,80
b239cdf5-f008-4fee-b2e3-91820610b546,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-02,9,0,3247.2996758015443,1,156
49c6bd18-bfa1-4ed3-91b6-87bc91b2a081,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-03,1,0,3247.2996758015443,2,137
65726844-06fd-4081-b5be-0f6ca3438eb0,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-05,8,0,3247.2996758015443,1,189
bf9d2a6e-06a0-405a-ab2c-2e2177846126,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-06,2,0,3247.2996758015443,2,161
ea2d5e58-5240-474b-855c-b94ea48eff52,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-07,0,0,3247.2996758015443,2,190
981c91cc-384c-4d68-af38-206e0aa1e597,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-08,7,0,3247.2996758015443,2,133
ce3e3bb7-b675-4a89-8cf5-5ea1d6179c91,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-09,5,0,3247.2996758015443,1,185
fe1f2f3d-82a5-4e93-a4d4-077dd8baaa65,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-10,7,0,3247.2996758015443,3,77
7904db66-c0c3-459a-bd22-feb1e39c4f83,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-11,6,0,3247.2996758015443,2,41
0c4bcb31-aa76-4ffa-bdd1-f363e9457383,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-13,5,0,3247.2996758015443,1,162
96db3c25-1d1a-4f2c-9abb-b18ac224fdee,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-14,7,0,3247.2996758015443,6,28
7c5c3d32-f67f-406a-8ca8-1c4d4209a0d1,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-15,6,0,3247.2996758015443,1,93
33d2e4bb-33d6-408a-85c4-6ef6ce36fbb7,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-16,9,0,3247.2996758015443,1,90
62404a20-8ef1-4b7d-a8e3-6c4f2811d033,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-17,4,0,3247.2996758015443,1,192
c6200be5-e28e-4e7e-bb2f-6c00df5bab61,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-18,3,0,3247.2996758015443,2,148
66b2a859-29d0-4369-b7ad-0ac50eb385ce,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-19,4,0,3247.2996758015443,3,15
418dfd42-1b50-4636-a758-56f20c22855e,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-20,9,0,3247.2996758015443,1,136
edc24577-1829-4e21-a610-ba01741ab9a8,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-21,5,0,3247.2996758015443,3,15
9a978010-fa00-468b-b05a-d9bf1c520e48,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-22,8,0,3247.2996758015443,2,82
fb3cf127-d4b8-4932-89e7-4a2b77e67ed3,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-23,5,0,3247.2996758015443,4,5
4b8b3ff7-a0da-45f5-a68c-3eaa0f305aa2,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-24,1,0,3247.2996758015443,3,60
7759b5aa-f6d6-4d03-8bf8-f63ab482c77f,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-25,0,0,3247.2996758015443,2,80
137a8a5e-605f-4c29-b99d-979af8ba5b21,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-26,7,0,3247.2996758015443,2,185
35a4ec9e-0d82-49f7-9e8d-dbb09176d844,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-27,9,0,3247.2996758015443,1,30
c7faa306-efd9-4b2a-9435-e92ef50b9c66,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-28,8,0,3247.2996758015443,1,100
bfa13d3c-8e08-47ab-8472-f4a72660e58b,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-29,4,0,3247.2996758015443,5,85
471101cd-4a2b-4ed1-9bfe-cc81f7dce3f8,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-07-30,5,0,3247.2996758015443,2,93
4033bfbe-4ad9-472c-9212-29001a928b0a,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-01,6,0,3247.2996758015443,3,120
4e1e13c0-76e2-4ef7-8946-6b53a666d05c,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-02,8,0,3247.2996758015443,3,166
86a284b1-c1e5-459c-ae00-256c0b61fb90,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-03,0,0,3247.2996758015443,4,179
fce19052-0430-4e43-a10f-48262f5503b0,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-05,6,0,3247.2996758015443,1,83
4633b5d4-e921-49bf-b5f7-8a62e1eca814,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-06,9,0,3247.2996758015443,5,190
c64fbf9b-1cb9-41ee-845c-a60285bb0497,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-07,2,0,3247.2996758015443,1,108
7c1c962f-2958-482e-b6aa-dd3dca659094,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-08,2,0,3247.2996758015443,1,71
3720569d-9ac8-44c1-8580-bec37e5d4bc9,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-10,1,0,3247.2996758015443,2,40
a957aa31-ae87-47fb-b9c1-d538b453ac74,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-12,6,0,3247.2996758015443,2,114
39ddb80d-f83d-4956-8fe6-e8b3d175f169,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-13,6,0,3247.2996758015443,2,71
34420ec0-57d6-41f0-8dc3-bff17e1205ed,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-14,9,0,3247.2996758015443,7,63
82bd9362-8433-49f6-9922-f05692ce0e7e,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-15,6,0,3247.2996758015443,3,156
2b6ba031-3600-4f1a-bc25-9b43a0496b6f,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-16,6,0,3247.2996758015443,1,155
0e659b07-4a3f-4042-a7c9-e44ea14f3b58,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-17,4,0,3247.2996758015443,1,99
facb5960-8c10-4155-b788-e7179de140e1,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-18,0,0,3247.2996758015443,1,148
f64da9ce-9764-4753-a139-58ba25c7a911,eeab089c-9f01-4593-908b-fb879b04bf6e,2026-08-19,6,0,3247.2996758015443,3,80
33361024-e67d-4c1f-9b11-1f583d2c3a65,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-05-22,3,0,6748.421031254481,4,4
ba99a959-7e49-461d-a833-4dd2ebf75e6f,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-05-24,8,0,6748.421031254481,1,170
3f2120f5-7cbe-4c57-b5d9-900f478fb0f7,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-05-25,1,0,6748.421031254481,2,73
a6662bff-4417-492f-ad0a-d59554a70c25,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-05-26,3,0,6748.421031254481,3,21
1ca22ba7-dfbf-4a39-9ca5-1b9388ad6ed3,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-05-27,3,0,6748.421031254481,1,7
ab3719c2-e0c9-490e-b860-5a43c93d5895,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-05-28,1,0,6748.421031254481,1,77
33860acc-748e-4871-85cb-4122dfa21781,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-05-29,9,0,6748.421031254481,2,172
b5015bd5-62ce-4abb-b260-e2e8d6c29492,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-05-30,0,0,6748.421031254481,3,44
8a38cbd0-6feb-4b8f-902c-dffd6bc4f41e,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-01,3,0,6748.421031254481,3,122
8ffc7cc8-17bb-4d79-abf3-18363f9b3df7,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-02,0,0,6748.421031254481,2,44
11df6e73-e4c8-40c9-8e7f-8c5cd77e2222,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-03,4,0,6748.421031254481,2,20
f3cd3e32-c11b-4208-9366-4e19eb5f2dd8,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-04,8,0,6748.421031254481,2,169
e434c0ba-ac72-4da2-8e0b-835ca2878e3d,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-06,9,0,6748.421031254481,1,34
5364af70-430c-4548-a63b-cc1309a57b14,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-08,7,0,6748.421031254481,2,42
49d7901a-41c4-40ef-a0f0-954a8192d1b6,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-09,3,0,6748.421031254481,1,96
f687f02f-66f7-4aed-a454-1077ccef95b8,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-10,7,0,6748.421031254481,1,122
3fa4b6c2-4eb7-4310-9c94-326ab4333144,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-12,7,0,6748.421031254481,3,157
b97efaf1-f341-4c55-af10-7c1c34727d63,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-13,7,0,6748.421031254481,1,71
2734e6be-f911-4c89-afbf-baffff2a4ef6,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-14,2,0,6748.421031254481,2,26
4a4617e8-eaf6-4dfc-9aee-4fbbfb5b2fa1,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-16,8,0,6748.421031254481,2,46
8941b541-6762-42a5-9fa2-3c77f8553221,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-17,6,0,6748.421031254481,6,60
d53fc33e-8866-4908-a157-76bcf4516f66,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-19,0,0,6748.421031254481,2,61
89e35f65-b431-4d6d-bc05-66f80d7fd1b3,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-21,6,0,6748.421031254481,4,59
8d251650-b70c-4797-94de-1477b4b440ff,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-22,4,0,6748.421031254481,2,142
23e9dfbc-1c9d-45a9-bedb-66d3bc904563,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-23,1,0,6748.421031254481,3,68
6d783795-737f-48f4-b316-be7f8612a00a,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-25,0,0,6748.421031254481,4,164
50a944fe-509d-42da-a6cd-b2f1ce0bab56,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-26,3,0,6748.421031254481,2,26
9b42ad8e-d0a1-4ead-b3ef-91ffc665c066,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-27,9,0,6748.421031254481,1,132
f2988a89-27f3-4e8c-b2b8-8b23e86282ab,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-28,9,0,6748.421031254481,2,116
0220271b-5232-489b-9ca8-8f85c0096db5,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-06-30,6,0,6748.421031254481,3,68
2a0de43a-f783-4443-8990-c0e362904f47,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-01,2,0,6748.421031254481,1,134
04c5925d-ace6-4222-9098-76faebbd0b92,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-02,1,0,6748.421031254481,1,71
4d001d66-4686-4733-9819-25e9278e7345,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-03,8,0,6748.421031254481,1,73
e585d5b4-9a00-49c4-a61a-342734d4572b,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-04,4,0,6748.421031254481,3,186
26021487-0118-447f-9aa8-c6a26272a48d,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-05,5,0,6748.421031254481,2,78
abaecec8-933d-41da-8aca-459bf4a50c2e,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-08,6,0,6748.421031254481,3,160
fb3561c2-240d-4c66-865f-d916e8caebcc,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-09,1,0,6748.421031254481,1,165
598857a9-1a6c-4223-a2b1-6aa176bbf3e7,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-10,6,0,6748.421031254481,2,55
e99d6b2f-4e14-457d-accc-78b3b101c60f,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-11,6,0,6748.421031254481,3,11
77c7d248-75d8-4c7c-9db0-f19d312d8710,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-12,6,0,6748.421031254481,1,153
c030d9f0-935b-48a9-abb7-ce47bf710157,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-14,1,0,6748.421031254481,2,101
41f51d8e-2be8-473a-ba47-2a2205c3f297,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-15,4,0,6748.421031254481,2,40
f414015c-1969-4028-aa3d-2c7377b90663,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-16,0,0,6748.421031254481,2,5
2d53f0a4-c8c9-4207-bbbd-8d0ceb42da5a,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-17,4,0,6748.421031254481,2,48
39cb7901-194f-43a5-a7bf-d907eb8da766,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-18,8,0,6748.421031254481,2,184
1ea4864b-0231-4b9b-8de5-d780f5f88fd1,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-20,7,0,6748.421031254481,2,149
8f4aaf59-20b5-498f-a5a7-e56e0a2a6799,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-21,7,0,6748.421031254481,5,32
85d181ba-f192-4432-946d-021a90869b6d,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-23,5,0,6748.421031254481,5,141
3ac72e8a-a7f2-4db3-9a60-6120f69014fa,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-24,7,0,6748.421031254481,2,36
66c39817-eb43-40d9-b6ad-bca81000a4e9,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-25,2,0,6748.421031254481,1,24
79e282a3-776e-4202-a44a-cd9b69ca3574,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-26,4,0,6748.421031254481,1,73
5b13ba54-cdd2-4ff7-a7d7-17e7981008ea,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-27,4,0,6748.421031254481,1,150
8df124e3-15fa-4f75-b6b5-3bb9ec3be54f,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-28,8,0,6748.421031254481,2,11
6660a8c4-8825-4c4f-bf2a-b1b972bae454,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-07-31,5,0,6748.421031254481,2,32
ae9cb986-77d6-433b-bef6-c6c6072d08d5,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-01,8,0,6748.421031254481,2,114
b3d3bc52-9938-4e78-86b9-874716b16c5e,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-02,4,0,6748.421031254481,1,32
3c4c9d0c-f63b-4fe0-9081-0f41f16fcb5f,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-03,6,0,6748.421031254481,1,92
1c5a9075-110b-419b-a269-08aee713fd21,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-04,1,0,6748.421031254481,2,175
f1b176a4-8a33-4bee-be51-ae0e32e29788,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-05,8,0,6748.421031254481,4,129
c725d8e7-c42f-4218-a4ee-ae1396a7025d,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-06,1,0,6748.421031254481,1,76
15dc56a0-cb9f-4d55-a7ed-f868bb51387b,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-07,1,0,6748.421031254481,4,77
2a464a91-ea86-48dc-af1f-62a782950c34,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-08,8,0,6748.421031254481,4,8
94da59a1-aae3-4cda-bf57-3f9552569c50,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-09,0,0,6748.421031254481,2,25
cd09724c-4068-4fdf-8ae9-37c10c1a383e,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-10,7,0,6748.421031254481,2,154
11e14aba-2688-41b0-bcd3-1f3c749ef847,eeec83f8-4e5f-405f-a991-b76a407bfd69,2026-08-12,4,0,6748.421031254481,2,8
